custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
244001,Adult 18+,Male,Unharmed,Suspect,41.8769,-87.7395,Stolen,Rifle,135145,1007
397801,Adult 18+,Male,Killed,Suspect,29.1587,-82.0457,Stolen,Rifle,227698,1555
192812,Teen 12-17,Male,Arrested,Suspect,33.6453,-84.1409,Stolen,Rifle,105492,813
317800,Adult 18+,Male,Killed,Suspect,43.2577,-75.0804,Stolen,Rifle,178960,1267
299872,Adult 18+,Male,Unharmed,Suspect,36.0631,-115.035,Stolen,Rifle,168051,1200
331517,Adult 18+,Female,Arrested,Suspect,61.2205,-149.877,Stolen,Rifle,187595,1314
64895,Teen 12-17,Male,Arrested,Suspect,27.8778,-82.5254,Stolen,Rifle,32843,318
104491,Teen 12-17,Male,Arrested,Suspect,40.7106,-74.0838,Stolen,Rifle,54016,466
117504,Teen 12-17,Male,Arrested,Suspect,44.958,-93.0661,Stolen,Rifle,61687,528
198090,Teen 12-17,Male,Arrested,Suspect,36.7214,-119.806,Stolen,Rifle,108526,833
206486,Teen 12-17,Male,Arrested,Suspect,40.79,-111.953,Stolen,Rifle,113308,867
297170,Teen 12-17,Male,Arrested,Suspect,45.199,-93.2658,Stolen,Rifle,166466,1191
307770,Teen 12-17,Male,Arrested,Suspect,26.6499,-80.1254,Stolen,Rifle,172783,1228
311576,Teen 12-17,Male,Arrested,Suspect,38.2348,-85.7572,Stolen,Rifle,175131,1243
321109,Teen 12-17,Male,Arrested,Suspect,40.4821,-89.0048,Stolen,Rifle,181069,1278
378496,Teen 12-17,Male,Arrested,Suspect,37.3946,-122.096,Stolen,Rifle,216002,1480
14862,Adult 18+,Male,Unharmed,Suspect,40.0259,-76.2217,Stolen,Rifle,7206,139
142942,Adult 18+,Male,Unharmed,Suspect,47.6588,-117.426,Stolen,Rifle,76645,625
36243,Adult 18+,Male,Unharmed,Suspect,39.7061,-75.6855,Stolen,Rifle,18414,229
62130,Adult 18+,Male,Unharmed,Suspect,32.4616,-80.6474,Stolen,Rifle,31428,310
66702,Teen 12-17,Male,Unharmed,Suspect,35.606,-87.0484,Stolen,Rifle,33732,324
101022,Adult 18+,Male,Unharmed,Suspect,39.2585,-76.5268,Stolen,Rifle,52030,450
134503,Adult 18+,Male,Unharmed,Suspect,42.364,-71.0573,Stolen,Rifle,71732,593
141946,Adult 18+,Male,Unharmed,Suspect,30.4237,-89.0888,Stolen,Rifle,76060,621
149944,Adult 18+,Male,Unharmed,Suspect,45.5223,-122.499,Stolen,Rifle,80750,650
158553,Adult 18+,Male,Unharmed,Suspect,37.7329,-87.0748,Stolen,Rifle,85679,680
170954,Adult 18+,Male,Unharmed,Suspect,34.0298,-83.4017,Stolen,Rifle,93016,726
174515,Adult 18+,Male,Unharmed,Suspect,27.6047,-99.4534,Stolen,Rifle,95055,741
175761,Adult 18+,Male,Unharmed,Suspect,39.4872,-87.4116,Stolen,Rifle,95767,745
212241,Adult 18+,Male,Unharmed,Suspect,38.3724,-82.5181,Stolen,Rifle,116678,890
223893,Adult 18+,Male,Unharmed,Suspect,41.6355,-87.4557,Stolen,Rifle,123435,933
228452,Adult 18+,Male,Unharmed,Suspect,34.7491,-92.2775,Stolen,Rifle,126178,950
230569,Adult 18+,Male,Unharmed,Suspect,40.0449,-75.2312,Stolen,Rifle,127423,958
253011,Adult 18+,Male,Unharmed,Suspect,31.8876,-102.341,Stolen,Rifle,140445,1037
262625,Adult 18+,Male,Unharmed,Suspect,37.7912,-122.396,Stolen,Rifle,146135,1070
263424,Adult 18+,Male,Unharmed,Suspect,36.0578,-79.7557,Stolen,Rifle,146630,1073
267162,Adult 18+,Male,Unharmed,Suspect,33.3205,-111.859,Stolen,Rifle,148815,1086
293578,Adult 18+,Male,Unharmed,Suspect,32.8133,-79.8787,Stolen,Rifle,164314,1179
311638,Adult 18+,Male,Unharmed,Suspect,36.7195,-119.816,Stolen,Rifle,175169,1243
313302,Adult 18+,Male,Unharmed,Suspect,40.6865,-75.2242,Stolen,Rifle,176195,1250
315415,Adult 18+,Male,Unharmed,Suspect,43.4259,-83.9842,Stolen,Rifle,177498,1259
333294,Adult 18+,Male,Unharmed,Suspect,47.8676,-97.0443,Stolen,Rifle,188657,1320
348219,Adult 18+,Male,Unharmed,Suspect,37.743,-122.405,Stolen,Rifle,197631,1370
349574,Adult 18+,Male,Unharmed,Suspect,30.6322,-88.2686,Stolen,Rifle,198492,1375
349959,Adult 18+,Male,Unharmed,Suspect,35.3468,-119.054,Stolen,Rifle,198737,1376
358841,Adult 18+,Male,Unharmed,Suspect,41.4366,-82.7133,Stolen,Rifle,204011,1406
363003,Adult 18+,Male,Unharmed,Suspect,35.1524,-89.9644,Stolen,Rifle,206603,1422
363532,Adult 18+,Male,Unharmed,Suspect,31.1125,-97.9088,Stolen,Rifle,206944,1424
378361,Adult 18+,Male,Unharmed,Suspect,40.1464,-88.268,Stolen,Rifle,215920,1479
380125,Adult 18+,Male,Unharmed,Suspect,37.9618,-121.273,Stolen,Rifle,217031,1486
386282,Adult 18+,Male,Unharmed,Suspect,32.5208,-92.6267,Stolen,Rifle,220707,1509
403944,Adult 18+,Male,Unharmed,Suspect,41.8227,-71.4187,Stolen,Rifle,231367,1578
238360,Adult 18+,Female,Arrested,Suspect,27.2586,-80.8281,Stolen,Rifle,131816,986
259618,Adult 18+,Female,Arrested,Suspect,36.7819,-84.0481,Stolen,Rifle,144359,1059
317551,Adult 18+,Female,Arrested,Suspect,38.8876,-77.0137,Stolen,Rifle,178796,1266
354937,Adult 18+,Female,Arrested,Suspect,40.1534,-74.9733,Stolen,Rifle,201651,1393
373668,Adult 18+,Female,Arrested,Suspect,37.3513,-121.907,Stolen,Rifle,213039,1462
379617,Adult 18+,Female,Arrested,Suspect,33.3898,-93.9358,Stolen,Rifle,216720,1484
115109,Adult 18+,Male,Killed,Suspect,30.5154,-96.6873,Stolen,Rifle,60299,519
287544,Adult 18+,Male,Killed,Suspect,19.7274,-155.067,Stolen,Rifle,160795,1157
305347,Adult 18+,Male,Killed,Suspect,35.5084,-97.6608,Stolen,Rifle,171309,1219
338188,Adult 18+,Male,Killed,Suspect,38.5807,-90.2788,Stolen,Rifle,191663,1336
348692,Adult 18+,Male,Killed,Suspect,35.1238,-120.619,Stolen,Rifle,197918,1371
386548,Adult 18+,Male,Killed,Suspect,47.5043,-122.237,Stolen,Rifle,220868,1510
410078,Adult 18+,Male,Killed,Suspect,33.3791,-111.641,Stolen,Rifle,235160,1604
409075,Teen 12-17,Male,Injured,Suspect,36.9885,-121.978,Stolen,Rifle,234527,1600
131977,Adult 18+,Male,Injured,Suspect,26.0387,-80.1506,Stolen,Rifle,70267,584
131976,Adult 18+,Female,Injured,Suspect,26.0387,-80.1506,Stolen,Rifle,70267,584
170993,Adult 18+,Male,Injured,Suspect,39.2335,-84.5481,Stolen,Rifle,93042,727
262982,Adult 18+,Male,Injured,Suspect,34.7385,-96.7807,Stolen,Rifle,146356,1071
352046,Adult 18+,Male,Injured,Suspect,36.2397,-115.134,Stolen,Rifle,199951,1383
353257,Adult 18+,Male,Injured,Suspect,31.7834,-85.5556,Stolen,Rifle,200664,1387
378350,Adult 18+,Male,Injured,Suspect,29.6716,-95.531,Stolen,Rifle,215914,1479
273546,Teen 12-17,Male,Unharmed,Suspect,29.469,-98.5285,Stolen,Rifle,152578,1109
325778,Teen 12-17,Male,Unharmed,Suspect,37.024,-76.3762,Stolen,Rifle,184011,1294
367116,Teen 12-17,Male,Unharmed,Suspect,38.5653,-90.1669,Stolen,Rifle,209118,1439
96622,Adult 18+,Female,Unharmed,Suspect,47.7326,-117.395,Stolen,Rifle,49431,430
414367,Adult 18+,Female,Unharmed,Suspect,44.568,-68.4214,Stolen,Rifle,237889,1622
114000,Adult 18+,Male,Arrested,Suspect,32.0564,-81.1113,Stolen,223 Rem [AR-15],59635,513
116422,Adult 18+,Male,Arrested,Suspect,36.3817,-84.1857,Stolen,223 Rem [AR-15],61042,524
177020,Adult 18+,Male,Arrested,Suspect,45.445,-122.544,Stolen,223 Rem [AR-15],96492,750
140025,Adult 18+,Male,Arrested,Suspect,38.9534,-90.1756,Stolen,223 Rem [AR-15],74964,613
146723,Adult 18+,Male,Arrested,Suspect,41.6584,-70.1286,Stolen,223 Rem [AR-15],78886,639
162958,Adult 18+,Male,Arrested,Suspect,36.1705,-115.243,Stolen,223 Rem [AR-15],88259,696
390243,Adult 18+,Male,Arrested,Suspect,39.2898,-76.6098,Stolen,223 Rem [AR-15],223090,1525
171035,Adult 18+,Male,Arrested,Suspect,41.6512,-83.5605,Stolen,223 Rem [AR-15],93066,727
315797,Adult 18+,Male,Arrested,Suspect,39.1658,-77.2745,Stolen,223 Rem [AR-15],177728,1260
182649,Adult 18+,Male,Arrested,Suspect,35.065,-85.2514,Stolen,223 Rem [AR-15],99728,772
194298,Adult 18+,Male,Arrested,Suspect,40.4896,-74.4818,Stolen,223 Rem [AR-15],106340,818
194531,Adult 18+,Male,Arrested,Suspect,40.7149,-74.0689,Stolen,223 Rem [AR-15],106480,819
196082,Adult 18+,Male,Arrested,Suspect,41.0494,-73.5465,Stolen,223 Rem [AR-15],107394,825
203433,Adult 18+,Male,Arrested,Suspect,40.3405,-79.8087,Stolen,223 Rem [AR-15],111522,854
215198,Adult 18+,Male,Arrested,Suspect,38.6523,-85.6253,Stolen,223 Rem [AR-15],118384,901
222222,Adult 18+,Male,Arrested,Suspect,40.6707,-73.8632,Stolen,223 Rem [AR-15],122482,927
321982,Adult 18+,Male,Arrested,Suspect,25.7789,-80.198,Stolen,223 Rem [AR-15],181618,1281
323592,Adult 18+,Male,Arrested,Suspect,41.0589,-73.5112,Stolen,223 Rem [AR-15],182609,1286
257513,Adult 18+,Male,Arrested,Suspect,43.1651,-77.6268,Stolen,223 Rem [AR-15],143160,1053
266123,Adult 18+,Male,Arrested,Suspect,30.5552,-97.8614,Stolen,223 Rem [AR-15],148199,1082
272899,Adult 18+,Male,Arrested,Suspect,37.8375,-85.9448,Stolen,223 Rem [AR-15],152215,1107
171480,Teen 12-17,Male,Arrested,Suspect,47.5092,-111.28,Stolen,223 Rem [AR-15],93323,729
291613,Adult 18+,Male,Arrested,Suspect,40.8489,-73.1702,Stolen,223 Rem [AR-15],163172,1172
306832,Adult 18+,Male,Arrested,Suspect,35.7064,-86.3392,Stolen,223 Rem [AR-15],172208,1225
307170,Adult 18+,Male,Arrested,Suspect,37.0827,-120.832,Stolen,223 Rem [AR-15],172422,1226
313455,Adult 18+,Male,Arrested,Suspect,42.998,-71.4627,Stolen,223 Rem [AR-15],176280,1251
313818,Adult 18+,Male,Arrested,Suspect,39.1083,-76.8637,Stolen,223 Rem [AR-15],176503,1253
319993,Adult 18+,Male,Arrested,Suspect,39.1461,-76.6188,Stolen,223 Rem [AR-15],180365,1274
326654,Adult 18+,Male,Arrested,Suspect,42.1005,-75.9048,Stolen,223 Rem [AR-15],184564,1297
341806,Adult 18+,Male,Injured,Suspect,30.5464,-88.084,Stolen,223 Rem [AR-15],193822,1348
338389,Adult 18+,Male,Arrested,Suspect,62.994,-160.4,Stolen,223 Rem [AR-15],191772,1336
341183,Adult 18+,Male,Arrested,Suspect,30.4529,-89.0654,Stolen,223 Rem [AR-15],193451,1346
347905,Adult 18+,Male,Arrested,Suspect,31.3145,-89.2932,Stolen,223 Rem [AR-15],197440,1368
347230,Adult 18+,Male,Arrested,Suspect,38.8857,-76.9186,Stolen,223 Rem [AR-15],197047,1366
350219,Adult 18+,Male,Arrested,Suspect,42.7164,-84.5416,Stolen,223 Rem [AR-15],198902,1377
352360,Adult 18+,Male,Arrested,Suspect,42.3339,-71.0938,Stolen,223 Rem [AR-15],200131,1384
363922,Adult 18+,Male,Arrested,Suspect,39.2928,-76.6757,Stolen,223 Rem [AR-15],207183,1426
378592,Adult 18+,Male,Arrested,Suspect,34.7304,-87.6679,Stolen,223 Rem [AR-15],216063,1480
376620,Adult 18+,Male,Unharmed,Suspect,29.948,-90.1144,Stolen,223 Rem [AR-15],214889,1473
380905,Adult 18+,Female,Arrested,Suspect,37.9948,-84.1744,Stolen,223 Rem [AR-15],217462,1489
387693,Adult 18+,Male,Arrested,Suspect,40.743,-74.2171,Stolen,223 Rem [AR-15],221557,1514
391082,Adult 18+,Female,Arrested,Suspect,38.573,-92.1649,Stolen,223 Rem [AR-15],223610,1528
393479,Adult 18+,Male,Arrested,Suspect,38.9234,-76.9742,Stolen,223 Rem [AR-15],225056,1538
394789,Teen 12-17,Male,Arrested,Suspect,38.3374,-75.5934,Stolen,223 Rem [AR-15],225853,1543
397112,Adult 18+,Male,Arrested,Suspect,39.3161,-76.5769,Stolen,223 Rem [AR-15],227272,1553
399472,Adult 18+,Male,Arrested,Suspect,41.6023,-85.8386,Stolen,223 Rem [AR-15],228723,1562
404778,Adult 18+,Male,Arrested,Suspect,41.5798,-75.5026,Stolen,223 Rem [AR-15],231871,1582
406384,Adult 18+,Male,Arrested,Suspect,34.09,-117.448,Stolen,223 Rem [AR-15],232839,1589
407599,Adult 18+,Male,Arrested,Suspect,31.6346,-89.3708,Stolen,223 Rem [AR-15],233570,1594
416697,Adult 18+,Male,Arrested,Suspect,34.3874,-80.0814,Stolen,223 Rem [AR-15],239376,1631
275487,Adult 18+,Female,Arrested,Suspect,35.9586,-84.5693,Stolen,223 Rem [AR-15],153749,1116
287478,Adult 18+,Female,Unharmed,Suspect,37.8073,-85.4535,Stolen,223 Rem [AR-15],160757,1157
356214,Adult 18+,Male,Unharmed,Suspect,38.035,-121.284,Stolen,223 Rem [AR-15],202401,1397
366479,Adult 18+,Male,Unharmed,Suspect,33.4886,-86.9157,Stolen,223 Rem [AR-15],208748,1437
82835,Adult 18+,Male,Unharmed,Suspect,40.8077,-76.2365,Stolen,223 Rem [AR-15],41943,374
275728,Adult 18+,Male,Unharmed,Suspect,33.5258,-86.7018,Stolen,223 Rem [AR-15],153877,1117
315875,Adult 18+,Male,Unharmed,Suspect,40.4691,-79.9006,Stolen,223 Rem [AR-15],177775,1260
320211,Adult 18+,Male,Unharmed,Suspect,33.9952,-118.481,Stolen,223 Rem [AR-15],180497,1275
408308,Adult 18+,Male,Unharmed,Suspect,33.7578,-117.87,Stolen,223 Rem [AR-15],234021,1597
221701,Teen 12-17,Male,Arrested,Suspect,40.8612,-74.1336,Stolen,223 Rem [AR-15],122155,925
153101,Adult 18+,Male,Killed,Suspect,35.0717,-89.7996,Stolen,223 Rem [AR-15],82548,661
194549,Adult 18+,Male,Killed,Suspect,39.3434,-82.9978,Stolen,223 Rem [AR-15],106492,819
263187,Teen 12-17,Male,Arrested,Suspect,47.3033,-122.601,Stolen,223 Rem [AR-15],146480,1072
358439,Teen 12-17,Male,Arrested,Suspect,30.3275,-95.4817,Stolen,223 Rem [AR-15],203770,1405
389990,Teen 12-17,Male,Arrested,Suspect,41.065,-73.5529,Stolen,223 Rem [AR-15],222940,1524
410711,Teen 12-17,Male,Arrested,Suspect,33.1992,-87.5809,Stolen,223 Rem [AR-15],235539,1607
16668,Adult 18+,Male,Unharmed,Suspect,30.1847,-92.1383,Stolen,223 Rem [AR-15],8201,149
42572,Adult 18+,Male,Unharmed,Suspect,34.7266,-86.5722,Stolen,223 Rem [AR-15],21665,251
53426,Adult 18+,Female,Unharmed,Suspect,40.5276,-79.5963,Stolen,223 Rem [AR-15],27179,286
250274,Adult 18+,Male,Unharmed,Suspect,41.1193,-80.6381,Stolen,223 Rem [AR-15],138800,1028
282311,Adult 18+,Male,Unharmed,Suspect,27.9924,-81.6538,Stolen,223 Rem [AR-15],157720,1139
308936,Adult 18+,Male,Unharmed,Suspect,39.2073,-106.936,Stolen,223 Rem [AR-15],173509,1232
311792,Adult 18+,Male,Unharmed,Suspect,42.2498,-89.1051,Stolen,223 Rem [AR-15],175272,1244
337443,Adult 18+,Male,Unharmed,Suspect,25.8176,-80.1231,Stolen,223 Rem [AR-15],191201,1333
342415,Adult 18+,Male,Unharmed,Suspect,41.5381,-75.9381,Stolen,223 Rem [AR-15],194204,1351
346755,Adult 18+,Male,Unharmed,Suspect,40.7546,-111.897,Stolen,223 Rem [AR-15],196772,1365
201052,Adult 18+,Male,Killed,Suspect,41.7611,-87.6665,Stolen,223 Rem [AR-15],110150,845
303388,Adult 18+,Female,Arrested,Suspect,30.6946,-88.0705,Stolen,223 Rem [AR-15],170123,1212
314195,Adult 18+,Female,Arrested,Suspect,36.0644,-79.3732,Stolen,223 Rem [AR-15],176751,1254
202827,Adult 18+,Male,Killed,Suspect,34.9495,-91.9344,Stolen,223 Rem [AR-15],111196,852
383169,Adult 18+,Male,Killed,Suspect,61.2111,-149.737,Stolen,223 Rem [AR-15],218811,1497
298201,Adult 18+,Male,Injured,Suspect,40.8141,-73.02,Stolen,223 Rem [AR-15],167058,1194
354639,Adult 18+,Male,Injured,Suspect,39.7357,-74.8701,Stolen,223 Rem [AR-15],201459,1392
401078,Adult 18+,Male,Injured,Suspect,40.6458,-79.9556,Stolen,223 Rem [AR-15],229653,1568
347948,Teen 12-17,Male,Unharmed,Suspect,39.217,-84.4941,Stolen,223 Rem [AR-15],197465,1369
40349,Adult 18+,Male,Arrested,Suspect,43.2703,-70.9894,Not-stolen,Handgun,20535,243
44058,Adult 18+,Male,Arrested,Suspect,35.1293,-92.4224,Not-stolen,Handgun,22437,256
108657,Adult 18+,Male,Arrested,Suspect,64.8383,-147.72,Not-stolen,Handgun,56478,486
299892,Adult 18+,Male,Arrested,Suspect,34.1729,-79.3966,Not-stolen,Handgun,168065,1200
345604,Adult 18+,Male,Arrested,Suspect,38.5844,-121.494,Not-stolen,Handgun,196094,1362
105801,Adult 18+,Male,Arrested,Suspect,34.7426,-79.849,Not-stolen,Handgun,54774,471
108600,Adult 18+,Female,Arrested,Suspect,39.3612,-74.4248,Not-stolen,Handgun,56451,485
110544,Adult 18+,Male,Arrested,Suspect,40.587,-105.076,Not-stolen,Handgun,57613,496
267235,Adult 18+,Male,Arrested,Suspect,42.4742,-92.3669,Not-stolen,Handgun,148866,1087
116497,Adult 18+,Male,Arrested,Suspect,42.1131,-72.5685,Not-stolen,Handgun,61084,524
117149,Adult 18+,Male,Arrested,Suspect,37.7708,-87.9341,Not-stolen,Handgun,61474,527
404261,Adult 18+,Male,Unharmed,Suspect,38.6297,-90.1383,Not-stolen,Handgun,231573,1580
351155,Adult 18+,Male,Arrested,Suspect,38.529,-92.1565,Not-stolen,Handgun,199418,1380
121372,Adult 18+,Male,Arrested,Suspect,32.415,-84.9476,Not-stolen,Handgun,63961,544
122165,Adult 18+,Male,Arrested,Suspect,42.2929,-71.0718,Not-stolen,Handgun,64400,547
124147,Adult 18+,Female,Arrested,Suspect,44.6923,-68.6316,Not-stolen,Handgun,65582,554
126425,Adult 18+,Male,Arrested,Suspect,43.0096,-83.6868,Not-stolen,Handgun,66979,563
268460,Adult 18+,Male,Arrested,Suspect,39.4433,-75.2365,Not-stolen,Handgun,149585,1091
133463,Adult 18+,Male,Arrested,Suspect,39.2213,-76.6032,Not-stolen,Handgun,71124,590
134004,Adult 18+,Male,Arrested,Suspect,36.8629,-83.1957,Not-stolen,Handgun,71447,592
137372,Adult 18+,Male,Arrested,Suspect,36.7829,-119.835,Not-stolen,Handgun,73435,604
144533,Adult 18+,Female,Arrested,Suspect,42.09,-72.5448,Not-stolen,Handgun,77571,631
145728,Adult 18+,Male,Arrested,Suspect,41.7277,-87.5871,Not-stolen,Handgun,78280,635
146754,Adult 18+,Female,Arrested,Suspect,40.4278,-74.1026,Not-stolen,Handgun,78905,639
147000,Adult 18+,Male,Arrested,Suspect,39.9288,-82.0161,Not-stolen,Handgun,79045,640
150174,Adult 18+,Male,Arrested,Suspect,41.7469,-72.6839,Not-stolen,Handgun,80861,651
151400,Adult 18+,Male,Arrested,Suspect,59.04,-158.459,Not-stolen,Handgun,81568,655
153715,Adult 18+,Male,Arrested,Suspect,42.5117,-92.3274,Not-stolen,Handgun,82899,663
154563,Teen 12-17,Male,Arrested,Suspect,39.8883,-84.2215,Not-stolen,Handgun,83371,666
157650,Adult 18+,Male,Arrested,Suspect,40.8228,-81.3763,Not-stolen,Handgun,85165,677
160601,Adult 18+,Male,Arrested,Suspect,29.9592,-81.4853,Not-stolen,Handgun,86874,688
163808,Adult 18+,Male,Arrested,Suspect,42.2764,-89.1396,Not-stolen,Handgun,88772,699
258876,Adult 18+,Male,Arrested,Suspect,37.2155,-93.2952,Not-stolen,Handgun,143944,1057
172801,Adult 18+,Male,Arrested,Suspect,41.6431,-95.7932,Not-stolen,Handgun,94083,734
173774,Adult 18+,Male,Arrested,Suspect,61.2367,-149.749,Not-stolen,Handgun,94639,738
189820,Adult 18+,Male,Arrested,Suspect,41.6369,-83.4703,Not-stolen,Handgun,103777,801
192228,Adult 18+,Male,Arrested,Suspect,44.475,-73.2125,Not-stolen,Handgun,105149,810
189992,Adult 18+,Male,Arrested,Suspect,43.1225,-89.3128,Not-stolen,Handgun,103880,802
344270,Adult 18+,Male,Unharmed,Suspect,40.3335,-75.9262,Not-stolen,Handgun,195321,1357
191814,Teen 12-17,Male,Arrested,Suspect,40.9106,-74.173,Not-stolen,Handgun,104913,809
200539,Adult 18+,Male,Arrested,Suspect,39.1578,-75.5368,Not-stolen,Handgun,109879,843
206767,Adult 18+,Male,Arrested,Suspect,42.3275,-76.8601,Not-stolen,Handgun,113479,869
226956,Adult 18+,Male,Arrested,Suspect,24.5627,-81.7592,Not-stolen,Handgun,125279,945
236080,Adult 18+,Male,Arrested,Suspect,38.5781,-90.2539,Not-stolen,Handgun,130505,978
242461,Adult 18+,Female,Arrested,Suspect,43.2,-78.4187,Not-stolen,Handgun,134224,1001
243714,Adult 18+,Male,Arrested,Suspect,31.8581,-102.37,Not-stolen,Handgun,134978,1006
246248,Adult 18+,Male,Arrested,Suspect,47.1673,-122.484,Not-stolen,Handgun,136440,1015
249444,Adult 18+,Male,Arrested,Suspect,42.9865,-71.4556,Not-stolen,Handgun,138309,1025
326351,Teen 12-17,Male,Arrested,Suspect,46.8717,-102.794,Not-stolen,Handgun,184370,1296
258063,Adult 18+,Male,Arrested,Suspect,37.7537,-92.2626,Not-stolen,Handgun,143474,1054
260185,Adult 18+,Female,Arrested,Suspect,40.7585,-73.5908,Not-stolen,Handgun,144697,1061
266227,Adult 18+,Male,Arrested,Suspect,31.2116,-81.6743,Not-stolen,Handgun,148255,1083
266254,Adult 18+,Male,Arrested,Suspect,47.6402,-122.346,Not-stolen,Handgun,148274,1083
267228,Adult 18+,Male,Arrested,Suspect,38.0964,-88.5314,Not-stolen,Handgun,148862,1087
268901,Adult 18+,Male,Arrested,Suspect,34.2744,-84.16,Not-stolen,Handgun,149834,1093
269192,Adult 18+,Male,Arrested,Suspect,39.7991,-86.1591,Not-stolen,Handgun,150017,1094
270330,Adult 18+,Female,Arrested,Suspect,36.2062,-95.9055,Not-stolen,Handgun,150673,1098
270849,Adult 18+,Male,Arrested,Suspect,39.7995,-88.4623,Not-stolen,Handgun,150974,1100
278848,Adult 18+,Male,Arrested,Suspect,47.6101,-122.338,Not-stolen,Handgun,155715,1127
279333,Adult 18+,Male,Arrested,Suspect,33.7682,-117.484,Not-stolen,Handgun,155992,1129
287570,Adult 18+,Male,Arrested,Suspect,25.9298,-97.5122,Not-stolen,Handgun,160811,1157
292852,Adult 18+,Male,Arrested,Suspect,39.3438,-76.643,Not-stolen,Handgun,163901,1176
293123,Adult 18+,Male,Arrested,Suspect,33.7538,-117.131,Not-stolen,Handgun,164060,1177
296922,Adult 18+,Male,Arrested,Suspect,64.8478,-147.825,Not-stolen,Handgun,166308,1190
300077,Adult 18+,Male,Arrested,Suspect,42.6465,-92.4695,Not-stolen,Handgun,168168,1200
303287,Teen 12-17,Male,Arrested,Suspect,29.6749,-95.5558,Not-stolen,Handgun,170063,1212
305005,Adult 18+,Male,Arrested,Suspect,40.1101,-88.1736,Not-stolen,Handgun,171108,1218
305146,Adult 18+,Male,Arrested,Suspect,41.4497,-81.5604,Not-stolen,Handgun,171196,1219
305370,Adult 18+,Male,Arrested,Suspect,40.7928,-124.17,Not-stolen,Handgun,171325,1220
305404,Adult 18+,Male,Arrested,Suspect,33.7163,-84.2672,Not-stolen,Handgun,171347,1220
306444,Adult 18+,Male,Arrested,Suspect,35.6733,-79.1627,Not-stolen,Handgun,171959,1223
310357,Adult 18+,Male,Arrested,Suspect,33.4766,-86.8146,Not-stolen,Handgun,174387,1238
340502,Adult 18+,Male,Arrested,Suspect,34.1677,-119.17,Not-stolen,Handgun,193053,1344
311753,Adult 18+,Male,Arrested,Suspect,41.6924,-71.1344,Not-stolen,Handgun,175244,1244
312075,Adult 18+,Male,Arrested,Suspect,38.8521,-76.8926,Not-stolen,Handgun,175455,1245
313921,Adult 18+,Male,Arrested,Suspect,39.5242,-122.188,Not-stolen,Handgun,176574,1253
313941,Adult 18+,Male,Arrested,Suspect,33.6433,-114.589,Not-stolen,Handgun,176585,1253
314104,Adult 18+,Male,Arrested,Suspect,38.9235,-104.793,Not-stolen,Handgun,176694,1254
325520,Adult 18+,Male,Arrested,Suspect,43.0665,-75.2893,Not-stolen,Handgun,183847,1293
327702,Adult 18+,Male,Arrested,Suspect,33.4538,-82.1052,Not-stolen,Handgun,185221,1300
331694,Adult 18+,Male,Arrested,Suspect,36.0564,-86.6502,Not-stolen,Handgun,187692,1314
334570,Adult 18+,Female,Arrested,Suspect,39.299,-76.6389,Not-stolen,Handgun,189433,1324
337744,Adult 18+,Male,Arrested,Suspect,32.6346,-83.6154,Not-stolen,Handgun,191390,1334
340429,Adult 18+,Male,Arrested,Suspect,33.9966,-118.269,Not-stolen,Handgun,193015,1344
407510,Adult 18+,Male,Arrested,Suspect,42.2813,-71.0356,Not-stolen,Handgun,233510,1593
343622,Adult 18+,Male,Arrested,Suspect,28.8251,-81.7113,Not-stolen,Handgun,194924,1355
344304,Adult 18+,Male,Arrested,Suspect,38.674,-90.354,Not-stolen,Handgun,195343,1357
345657,Adult 18+,Male,Arrested,Suspect,37.3316,-121.874,Not-stolen,Handgun,196123,1362
350074,Adult 18+,Male,Arrested,Suspect,35.8138,-81.7747,Not-stolen,Handgun,198814,1376
350109,Adult 18+,Male,Arrested,Suspect,35.9384,-95.0113,Not-stolen,Handgun,198834,1376
350203,Adult 18+,Male,Arrested,Suspect,41.9882,-91.6498,Not-stolen,Handgun,198895,1377
351773,Adult 18+,Male,Arrested,Suspect,40.4817,-78.7267,Not-stolen,Handgun,199791,1382
353048,Adult 18+,Male,Arrested,Suspect,41.7575,-72.6871,Not-stolen,Handgun,200534,1386
356504,Adult 18+,Male,Arrested,Suspect,34.4748,-117.295,Not-stolen,Handgun,202562,1398
356578,Teen 12-17,Male,Arrested,Suspect,35.759,-83.8704,Not-stolen,Handgun,202610,1398
358971,Adult 18+,Male,Arrested,Suspect,41.2178,-73.1715,Not-stolen,Handgun,204097,1407
359454,Adult 18+,Male,Arrested,Suspect,41.6912,-83.5608,Not-stolen,Handgun,204398,1409
360446,Adult 18+,Male,Arrested,Suspect,38.4134,-82.4752,Not-stolen,Handgun,205013,1413
360493,Adult 18+,Male,Arrested,Suspect,26.7645,-80.0674,Not-stolen,Handgun,205046,1413
366403,Adult 18+,Female,Arrested,Suspect,40.2282,-85.4044,Not-stolen,Handgun,208706,1436
370008,Adult 18+,Male,Arrested,Suspect,42.7005,-73.0949,Not-stolen,Handgun,210840,1449
370820,Adult 18+,Male,Arrested,Suspect,38.9655,-95.2357,Not-stolen,Handgun,211311,1452
371479,Adult 18+,Male,Arrested,Suspect,40.7384,-74.191,Not-stolen,Handgun,211716,1454
